Nb_runs: 1 
N_traj: 1000 
n_disc: 10 
T_max: 20 
dt: 0.01 
mu: 0.03 
noise_factor: 0.1 
-10.0;-1.5;0.0000000000;0.0000000000
-8.0;-1.5;0.0000000000;0.0000000000
-6.0;-1.5;0.0000000000;0.0000000000
-4.0;-1.5;0.0003629301;0.0000000000
-2.0;-1.5;0.0377865803;0.0000000000
0.0;-1.5;0.4514898542;0.0000000000
2.0;-1.5;0.9283229719;0.0000000000
4.0;-1.5;1.0000000000;0.0000000000
6.0;-1.5;1.0000000000;0.0000000000
8.0;-1.5;1.0000000000;0.0000000000
10.0;-1.5;1.0000000000;0.0000000000
12.0;-1.5;1.0000000000;0.0000000000
14.0;-1.5;1.0000000000;0.0000000000
16.0;-1.5;1.0000000000;0.0000000000
18.0;-1.5;1.0000000000;0.0000000000
20.0;-1.5;1.0000000000;0.0000000000
22.0;-1.5;1.0000000000;0.0000000000
24.0;-1.5;1.0000000000;0.0000000000
26.0;-1.5;1.0000000000;0.0000000000
28.0;-1.5;1.0000000000;0.0000000000
30.0;-1.5;1.0000000000;0.0000000000
32.0;-1.5;1.0000000000;0.0000000000
34.0;-1.5;1.0000000000;0.0000000000
36.0;-1.5;1.0000000000;0.0000000000
38.0;-1.5;1.0000000000;0.0000000000
40.0;-1.5;1.0000000000;0.0000000000
42.0;-1.5;1.0000000000;0.0000000000
44.0;-1.5;1.0000000000;0.0000000000
46.0;-1.5;1.0000000000;0.0000000000
48.0;-1.5;1.0000000000;0.0000000000
50.0;-1.5;1.0000000000;0.0000000000
52.0;-1.5;1.0000000000;0.0000000000
54.0;-1.5;1.0000000000;0.0000000000
-10.0;-1.4;0.0000000000;0.0000000000
-8.0;-1.4;0.0000000000;0.0000000000
-6.0;-1.4;0.0000000000;0.0000000000
-4.0;-1.4;0.0000608149;0.0000000000
-2.0;-1.4;0.0411739756;0.0000000000
0.0;-1.4;0.4401118389;0.0000000000
2.0;-1.4;0.9273843238;0.0000000000
4.0;-1.4;1.0000000000;0.0000000000
6.0;-1.4;1.0000000000;0.0000000000
8.0;-1.4;1.0000000000;0.0000000000
10.0;-1.4;1.0000000000;0.0000000000
12.0;-1.4;1.0000000000;0.0000000000
14.0;-1.4;1.0000000000;0.0000000000
16.0;-1.4;1.0000000000;0.0000000000
18.0;-1.4;1.0000000000;0.0000000000
20.0;-1.4;1.0000000000;0.0000000000
22.0;-1.4;1.0000000000;0.0000000000
24.0;-1.4;1.0000000000;0.0000000000
26.0;-1.4;1.0000000000;0.0000000000
28.0;-1.4;1.0000000000;0.0000000000
30.0;-1.4;1.0000000000;0.0000000000
32.0;-1.4;1.0000000000;0.0000000000
34.0;-1.4;1.0000000000;0.0000000000
36.0;-1.4;1.0000000000;0.0000000000
38.0;-1.4;1.0000000000;0.0000000000
40.0;-1.4;1.0000000000;0.0000000000
42.0;-1.4;1.0000000000;0.0000000000
44.0;-1.4;1.0000000000;0.0000000000
46.0;-1.4;1.0000000000;0.0000000000
48.0;-1.4;1.0000000000;0.0000000000
50.0;-1.4;1.0000000000;0.0000000000
52.0;-1.4;1.0000000000;0.0000000000
54.0;-1.4;1.0000000000;0.0000000000
-10.0;-1.4;0.0000000000;0.0000000000
-8.0;-1.4;0.0000000000;0.0000000000
-6.0;-1.4;0.0000007271;0.0000000000
-4.0;-1.4;0.0003848589;0.0000000000
-2.0;-1.4;0.0471125669;0.0000000000
0.0;-1.4;0.4528664937;0.0000000000
2.0;-1.4;0.9255108201;0.0000000000
4.0;-1.4;1.0000000000;0.0000000000
6.0;-1.4;1.0000000000;0.0000000000
8.0;-1.4;1.0000000000;0.0000000000
10.0;-1.4;1.0000000000;0.0000000000
12.0;-1.4;1.0000000000;0.0000000000
14.0;-1.4;1.0000000000;0.0000000000
16.0;-1.4;1.0000000000;0.0000000000
18.0;-1.4;1.0000000000;0.0000000000
20.0;-1.4;1.0000000000;0.0000000000
22.0;-1.4;1.0000000000;0.0000000000
24.0;-1.4;1.0000000000;0.0000000000
26.0;-1.4;1.0000000000;0.0000000000
28.0;-1.4;1.0000000000;0.0000000000
30.0;-1.4;1.0000000000;0.0000000000
32.0;-1.4;1.0000000000;0.0000000000
34.0;-1.4;1.0000000000;0.0000000000
36.0;-1.4;1.0000000000;0.0000000000
38.0;-1.4;1.0000000000;0.0000000000
40.0;-1.4;1.0000000000;0.0000000000
42.0;-1.4;1.0000000000;0.0000000000
44.0;-1.4;1.0000000000;0.0000000000
46.0;-1.4;1.0000000000;0.0000000000
48.0;-1.4;1.0000000000;0.0000000000
50.0;-1.4;1.0000000000;0.0000000000
52.0;-1.4;1.0000000000;0.0000000000
54.0;-1.4;1.0000000000;0.0000000000
-10.0;-1.3;0.0000000000;0.0000000000
-8.0;-1.3;0.0000000000;0.0000000000
-6.0;-1.3;0.0000000000;0.0000000000
-4.0;-1.3;0.0003983029;0.0000000000
-2.0;-1.3;0.0390348882;0.0000000000
0.0;-1.3;0.4402326830;0.0000000000
2.0;-1.3;0.9283304962;0.0000000000
4.0;-1.3;1.0000000000;0.0000000000
6.0;-1.3;1.0000000000;0.0000000000
8.0;-1.3;1.0000000000;0.0000000000
10.0;-1.3;1.0000000000;0.0000000000
12.0;-1.3;1.0000000000;0.0000000000
14.0;-1.3;1.0000000000;0.0000000000
16.0;-1.3;1.0000000000;0.0000000000
18.0;-1.3;1.0000000000;0.0000000000
20.0;-1.3;1.0000000000;0.0000000000
22.0;-1.3;1.0000000000;0.0000000000
24.0;-1.3;1.0000000000;0.0000000000
26.0;-1.3;1.0000000000;0.0000000000
28.0;-1.3;1.0000000000;0.0000000000
30.0;-1.3;1.0000000000;0.0000000000
32.0;-1.3;1.0000000000;0.0000000000
34.0;-1.3;1.0000000000;0.0000000000
36.0;-1.3;1.0000000000;0.0000000000
38.0;-1.3;1.0000000000;0.0000000000
40.0;-1.3;1.0000000000;0.0000000000
42.0;-1.3;1.0000000000;0.0000000000
44.0;-1.3;1.0000000000;0.0000000000
46.0;-1.3;1.0000000000;0.0000000000
48.0;-1.3;1.0000000000;0.0000000000
50.0;-1.3;1.0000000000;0.0000000000
52.0;-1.3;1.0000000000;0.0000000000
54.0;-1.3;1.0000000000;0.0000000000
-10.0;-1.3;0.0000000000;0.0000000000
-8.0;-1.3;0.0000000000;0.0000000000
-6.0;-1.3;0.0000000000;0.0000000000
-4.0;-1.3;0.0011720448;0.0000000000
-2.0;-1.3;0.0385000716;0.0000000000
0.0;-1.3;0.4357891196;0.0000000000
2.0;-1.3;0.9273852719;0.0000000000
4.0;-1.3;1.0000000000;0.0000000000
6.0;-1.3;1.0000000000;0.0000000000
8.0;-1.3;1.0000000000;0.0000000000
10.0;-1.3;1.0000000000;0.0000000000
12.0;-1.3;1.0000000000;0.0000000000
14.0;-1.3;1.0000000000;0.0000000000
16.0;-1.3;1.0000000000;0.0000000000
18.0;-1.3;1.0000000000;0.0000000000
20.0;-1.3;1.0000000000;0.0000000000
22.0;-1.3;1.0000000000;0.0000000000
24.0;-1.3;1.0000000000;0.0000000000
26.0;-1.3;1.0000000000;0.0000000000
28.0;-1.3;1.0000000000;0.0000000000
30.0;-1.3;1.0000000000;0.0000000000
32.0;-1.3;1.0000000000;0.0000000000
34.0;-1.3;1.0000000000;0.0000000000
36.0;-1.3;1.0000000000;0.0000000000
38.0;-1.3;1.0000000000;0.0000000000
40.0;-1.3;1.0000000000;0.0000000000
42.0;-1.3;1.0000000000;0.0000000000
44.0;-1.3;1.0000000000;0.0000000000
46.0;-1.3;1.0000000000;0.0000000000
48.0;-1.3;1.0000000000;0.0000000000
50.0;-1.3;1.0000000000;0.0000000000
52.0;-1.3;1.0000000000;0.0000000000
54.0;-1.3;1.0000000000;0.0000000000
-10.0;-1.2;0.0000000000;0.0000000000
-8.0;-1.2;0.0000000000;0.0000000000
-6.0;-1.2;0.0000284916;0.0000000000
-4.0;-1.2;0.0011619476;0.0000000000
-2.0;-1.2;0.0398215665;0.0000000000
0.0;-1.2;0.4243887124;0.0000000000
2.0;-1.2;0.9273927886;0.0000000000
4.0;-1.2;1.0000000000;0.0000000000
6.0;-1.2;1.0000000000;0.0000000000
8.0;-1.2;1.0000000000;0.0000000000
10.0;-1.2;1.0000000000;0.0000000000
12.0;-1.2;1.0000000000;0.0000000000
14.0;-1.2;1.0000000000;0.0000000000
16.0;-1.2;1.0000000000;0.0000000000
18.0;-1.2;1.0000000000;0.0000000000
20.0;-1.2;1.0000000000;0.0000000000
22.0;-1.2;1.0000000000;0.0000000000
24.0;-1.2;1.0000000000;0.0000000000
26.0;-1.2;1.0000000000;0.0000000000
28.0;-1.2;1.0000000000;0.0000000000
30.0;-1.2;1.0000000000;0.0000000000
32.0;-1.2;1.0000000000;0.0000000000
34.0;-1.2;1.0000000000;0.0000000000
36.0;-1.2;1.0000000000;0.0000000000
38.0;-1.2;1.0000000000;0.0000000000
40.0;-1.2;1.0000000000;0.0000000000
42.0;-1.2;1.0000000000;0.0000000000
44.0;-1.2;1.0000000000;0.0000000000
46.0;-1.2;1.0000000000;0.0000000000
48.0;-1.2;1.0000000000;0.0000000000
50.0;-1.2;1.0000000000;0.0000000000
52.0;-1.2;1.0000000000;0.0000000000
54.0;-1.2;1.0000000000;0.0000000000
-10.0;-1.2;0.0000000000;0.0000000000
-8.0;-1.2;0.0000000000;0.0000000000
-6.0;-1.2;0.0000000000;0.0000000000
-4.0;-1.2;0.0002521174;0.0000000000
-2.0;-1.2;0.0456191236;0.0000000000
0.0;-1.2;0.4357548629;0.0000000000
2.0;-1.2;0.9255108201;0.0000000000
4.0;-1.2;1.0000000000;0.0000000000
6.0;-1.2;1.0000000000;0.0000000000
8.0;-1.2;1.0000000000;0.0000000000
10.0;-1.2;1.0000000000;0.0000000000
12.0;-1.2;1.0000000000;0.0000000000
14.0;-1.2;1.0000000000;0.0000000000
16.0;-1.2;1.0000000000;0.0000000000
18.0;-1.2;1.0000000000;0.0000000000
20.0;-1.2;1.0000000000;0.0000000000
22.0;-1.2;1.0000000000;0.0000000000
24.0;-1.2;1.0000000000;0.0000000000
26.0;-1.2;1.0000000000;0.0000000000
28.0;-1.2;1.0000000000;0.0000000000
30.0;-1.2;1.0000000000;0.0000000000
32.0;-1.2;1.0000000000;0.0000000000
34.0;-1.2;1.0000000000;0.0000000000
36.0;-1.2;1.0000000000;0.0000000000
38.0;-1.2;1.0000000000;0.0000000000
40.0;-1.2;1.0000000000;0.0000000000
42.0;-1.2;1.0000000000;0.0000000000
44.0;-1.2;1.0000000000;0.0000000000
46.0;-1.2;1.0000000000;0.0000000000
48.0;-1.2;1.0000000000;0.0000000000
50.0;-1.2;1.0000000000;0.0000000000
52.0;-1.2;1.0000000000;0.0000000000
54.0;-1.2;1.0000000000;0.0000000000
-10.0;-1.1;0.0000000000;0.0000000000
-8.0;-1.1;0.0000000000;0.0000000000
-6.0;-1.1;0.0000184460;0.0000000000
-4.0;-1.1;0.0000095964;0.0000000000
-2.0;-1.1;0.0447024159;0.0000000000
0.0;-1.1;0.4433210800;0.0000000000
2.0;-1.1;0.9283229719;0.0000000000
4.0;-1.1;1.0000000000;0.0000000000
6.0;-1.1;1.0000000000;0.0000000000
8.0;-1.1;1.0000000000;0.0000000000
10.0;-1.1;1.0000000000;0.0000000000
12.0;-1.1;1.0000000000;0.0000000000
14.0;-1.1;1.0000000000;0.0000000000
16.0;-1.1;1.0000000000;0.0000000000
18.0;-1.1;1.0000000000;0.0000000000
20.0;-1.1;1.0000000000;0.0000000000
22.0;-1.1;1.0000000000;0.0000000000
24.0;-1.1;1.0000000000;0.0000000000
26.0;-1.1;1.0000000000;0.0000000000
28.0;-1.1;1.0000000000;0.0000000000
30.0;-1.1;1.0000000000;0.0000000000
32.0;-1.1;1.0000000000;0.0000000000
34.0;-1.1;1.0000000000;0.0000000000
36.0;-1.1;1.0000000000;0.0000000000
38.0;-1.1;1.0000000000;0.0000000000
40.0;-1.1;1.0000000000;0.0000000000
42.0;-1.1;1.0000000000;0.0000000000
44.0;-1.1;1.0000000000;0.0000000000
46.0;-1.1;1.0000000000;0.0000000000
48.0;-1.1;1.0000000000;0.0000000000
50.0;-1.1;1.0000000000;0.0000000000
52.0;-1.1;1.0000000000;0.0000000000
54.0;-1.1;1.0000000000;0.0000000000
-10.0;-1.1;0.0000000000;0.0000000000
-8.0;-1.1;0.0000000000;0.0000000000
-6.0;-1.1;0.0000135300;0.0000000000
-4.0;-1.1;0.0000896993;0.0000000000
-2.0;-1.1;0.0517584174;0.0000000000
0.0;-1.1;0.4384045798;0.0000000000
2.0;-1.1;0.9292616200;0.0000000000
4.0;-1.1;1.0000000000;0.0000000000
6.0;-1.1;1.0000000000;0.0000000000
8.0;-1.1;1.0000000000;0.0000000000
10.0;-1.1;1.0000000000;0.0000000000
12.0;-1.1;1.0000000000;0.0000000000
14.0;-1.1;1.0000000000;0.0000000000
16.0;-1.1;1.0000000000;0.0000000000
18.0;-1.1;1.0000000000;0.0000000000
20.0;-1.1;1.0000000000;0.0000000000
22.0;-1.1;1.0000000000;0.0000000000
24.0;-1.1;1.0000000000;0.0000000000
26.0;-1.1;1.0000000000;0.0000000000
28.0;-1.1;1.0000000000;0.0000000000
30.0;-1.1;1.0000000000;0.0000000000
32.0;-1.1;1.0000000000;0.0000000000
34.0;-1.1;1.0000000000;0.0000000000
36.0;-1.1;1.0000000000;0.0000000000
38.0;-1.1;1.0000000000;0.0000000000
40.0;-1.1;1.0000000000;0.0000000000
42.0;-1.1;1.0000000000;0.0000000000
44.0;-1.1;1.0000000000;0.0000000000
46.0;-1.1;1.0000000000;0.0000000000
48.0;-1.1;1.0000000000;0.0000000000
50.0;-1.1;1.0000000000;0.0000000000
52.0;-1.1;1.0000000000;0.0000000000
54.0;-1.1;1.0000000000;0.0000000000
-10.0;-1.0;0.0000000000;0.0000000000
-8.0;-1.0;0.0000000000;0.0000000000
-6.0;-1.0;0.0000000000;0.0000000000
-4.0;-1.0;0.0007875977;0.0000000000
-2.0;-1.0;0.0386701842;0.0000000000
0.0;-1.0;0.4240163729;0.0000000000
2.0;-1.0;0.9273852719;0.0000000000
4.0;-1.0;1.0000000000;0.0000000000
6.0;-1.0;1.0000000000;0.0000000000
8.0;-1.0;1.0000000000;0.0000000000
10.0;-1.0;1.0000000000;0.0000000000
12.0;-1.0;1.0000000000;0.0000000000
14.0;-1.0;1.0000000000;0.0000000000
16.0;-1.0;1.0000000000;0.0000000000
18.0;-1.0;1.0000000000;0.0000000000
20.0;-1.0;1.0000000000;0.0000000000
22.0;-1.0;1.0000000000;0.0000000000
24.0;-1.0;1.0000000000;0.0000000000
26.0;-1.0;1.0000000000;0.0000000000
28.0;-1.0;1.0000000000;0.0000000000
30.0;-1.0;1.0000000000;0.0000000000
32.0;-1.0;1.0000000000;0.0000000000
34.0;-1.0;1.0000000000;0.0000000000
36.0;-1.0;1.0000000000;0.0000000000
38.0;-1.0;1.0000000000;0.0000000000
40.0;-1.0;1.0000000000;0.0000000000
42.0;-1.0;1.0000000000;0.0000000000
44.0;-1.0;1.0000000000;0.0000000000
46.0;-1.0;1.0000000000;0.0000000000
48.0;-1.0;1.0000000000;0.0000000000
50.0;-1.0;1.0000000000;0.0000000000
52.0;-1.0;1.0000000000;0.0000000000
54.0;-1.0;1.0000000000;0.0000000000
-10.0;-1.0;0.0000000000;0.0000000000
-8.0;-1.0;0.0000000000;0.0000000000
-6.0;-1.0;0.0000000000;0.0000000000
-4.0;-1.0;0.0003809539;0.0000000000
-2.0;-1.0;0.0484585846;0.0000000000
0.0;-1.0;0.4340176860;0.0000000000
2.0;-1.0;0.9302012172;0.0000000000
4.0;-1.0;1.0000000000;0.0000000000
6.0;-1.0;1.0000000000;0.0000000000
8.0;-1.0;1.0000000000;0.0000000000
10.0;-1.0;1.0000000000;0.0000000000
12.0;-1.0;1.0000000000;0.0000000000
14.0;-1.0;1.0000000000;0.0000000000
16.0;-1.0;1.0000000000;0.0000000000
18.0;-1.0;1.0000000000;0.0000000000
20.0;-1.0;1.0000000000;0.0000000000
22.0;-1.0;1.0000000000;0.0000000000
24.0;-1.0;1.0000000000;0.0000000000
26.0;-1.0;1.0000000000;0.0000000000
28.0;-1.0;1.0000000000;0.0000000000
30.0;-1.0;1.0000000000;0.0000000000
32.0;-1.0;1.0000000000;0.0000000000
34.0;-1.0;1.0000000000;0.0000000000
36.0;-1.0;1.0000000000;0.0000000000
38.0;-1.0;1.0000000000;0.0000000000
40.0;-1.0;1.0000000000;0.0000000000
42.0;-1.0;1.0000000000;0.0000000000
44.0;-1.0;1.0000000000;0.0000000000
46.0;-1.0;1.0000000000;0.0000000000
48.0;-1.0;1.0000000000;0.0000000000
50.0;-1.0;1.0000000000;0.0000000000
52.0;-1.0;1.0000000000;0.0000000000
54.0;-1.0;1.0000000000;0.0000000000
-10.0;-0.9;0.0000000000;0.0000000000
-8.0;-0.9;0.0000000000;0.0000000000
-6.0;-0.9;0.0000004039;0.0000000000
-4.0;-0.9;0.0002185623;0.0000000000
-2.0;-0.9;0.0451137144;0.0000000000
0.0;-0.9;0.4505159868;0.0000000000
2.0;-0.9;0.9255202140;0.0000000000
4.0;-0.9;1.0000000000;0.0000000000
6.0;-0.9;1.0000000000;0.0000000000
8.0;-0.9;1.0000000000;0.0000000000
10.0;-0.9;1.0000000000;0.0000000000
12.0;-0.9;1.0000000000;0.0000000000
14.0;-0.9;1.0000000000;0.0000000000
16.0;-0.9;1.0000000000;0.0000000000
18.0;-0.9;1.0000000000;0.0000000000
20.0;-0.9;1.0000000000;0.0000000000
22.0;-0.9;1.0000000000;0.0000000000
24.0;-0.9;1.0000000000;0.0000000000
26.0;-0.9;1.0000000000;0.0000000000
28.0;-0.9;1.0000000000;0.0000000000
30.0;-0.9;1.0000000000;0.0000000000
32.0;-0.9;1.0000000000;0.0000000000
34.0;-0.9;1.0000000000;0.0000000000
36.0;-0.9;1.0000000000;0.0000000000
38.0;-0.9;1.0000000000;0.0000000000
40.0;-0.9;1.0000000000;0.0000000000
42.0;-0.9;1.0000000000;0.0000000000
44.0;-0.9;1.0000000000;0.0000000000
46.0;-0.9;1.0000000000;0.0000000000
48.0;-0.9;1.0000000000;0.0000000000
50.0;-0.9;1.0000000000;0.0000000000
52.0;-0.9;1.0000000000;0.0000000000
54.0;-0.9;1.0000000000;0.0000000000
-10.0;-0.9;0.0000000000;0.0000000000
-8.0;-0.9;0.0000000000;0.0000000000
-6.0;-0.9;0.0000000000;0.0000000000
-4.0;-0.9;0.0002156604;0.0000000000
-2.0;-0.9;0.0504709215;0.0000000000
0.0;-0.9;0.4253285482;0.0000000000
2.0;-0.9;0.9273843238;0.0000000000
4.0;-0.9;1.0000000000;0.0000000000
6.0;-0.9;1.0000000000;0.0000000000
8.0;-0.9;1.0000000000;0.0000000000
10.0;-0.9;1.0000000000;0.0000000000
12.0;-0.9;1.0000000000;0.0000000000
14.0;-0.9;1.0000000000;0.0000000000
16.0;-0.9;1.0000000000;0.0000000000
18.0;-0.9;1.0000000000;0.0000000000
20.0;-0.9;1.0000000000;0.0000000000
22.0;-0.9;1.0000000000;0.0000000000
24.0;-0.9;1.0000000000;0.0000000000
26.0;-0.9;1.0000000000;0.0000000000
28.0;-0.9;1.0000000000;0.0000000000
30.0;-0.9;1.0000000000;0.0000000000
32.0;-0.9;1.0000000000;0.0000000000
34.0;-0.9;1.0000000000;0.0000000000
36.0;-0.9;1.0000000000;0.0000000000
38.0;-0.9;1.0000000000;0.0000000000
40.0;-0.9;1.0000000000;0.0000000000
42.0;-0.9;1.0000000000;0.0000000000
44.0;-0.9;1.0000000000;0.0000000000
46.0;-0.9;1.0000000000;0.0000000000
48.0;-0.9;1.0000000000;0.0000000000
50.0;-0.9;1.0000000000;0.0000000000
52.0;-0.9;1.0000000000;0.0000000000
54.0;-0.9;1.0000000000;0.0000000000
-10.0;-0.8;0.0000000000;0.0000000000
-8.0;-0.8;0.0000000000;0.0000000000
-6.0;-0.8;0.0000042593;0.0000000000
-4.0;-0.8;0.0010613847;0.0000000000
-2.0;-0.8;0.0371108155;0.0000000000
0.0;-0.8;0.4468925617;0.0000000000
2.0;-0.8;0.9302012172;0.0000000000
4.0;-0.8;1.0000000000;0.0000000000
6.0;-0.8;1.0000000000;0.0000000000
8.0;-0.8;1.0000000000;0.0000000000
10.0;-0.8;1.0000000000;0.0000000000
12.0;-0.8;1.0000000000;0.0000000000
14.0;-0.8;1.0000000000;0.0000000000
16.0;-0.8;1.0000000000;0.0000000000
18.0;-0.8;1.0000000000;0.0000000000
20.0;-0.8;1.0000000000;0.0000000000
22.0;-0.8;1.0000000000;0.0000000000
24.0;-0.8;1.0000000000;0.0000000000
26.0;-0.8;1.0000000000;0.0000000000
28.0;-0.8;1.0000000000;0.0000000000
30.0;-0.8;1.0000000000;0.0000000000
32.0;-0.8;1.0000000000;0.0000000000
34.0;-0.8;1.0000000000;0.0000000000
36.0;-0.8;1.0000000000;0.0000000000
38.0;-0.8;1.0000000000;0.0000000000
40.0;-0.8;1.0000000000;0.0000000000
42.0;-0.8;1.0000000000;0.0000000000
44.0;-0.8;1.0000000000;0.0000000000
46.0;-0.8;1.0000000000;0.0000000000
48.0;-0.8;1.0000000000;0.0000000000
50.0;-0.8;1.0000000000;0.0000000000
52.0;-0.8;1.0000000000;0.0000000000
54.0;-0.8;1.0000000000;0.0000000000
-10.0;-0.8;0.0000000000;0.0000000000
-8.0;-0.8;0.0000000000;0.0000000000
-6.0;-0.8;0.0000004781;0.0000000000
-4.0;-0.8;0.0004064940;0.0000000000
-2.0;-0.8;0.0489188502;0.0000000000
0.0;-0.8;0.4588134277;0.0000000000
2.0;-0.8;0.9245909636;0.0000000000
4.0;-0.8;1.0000000000;0.0000000000
6.0;-0.8;1.0000000000;0.0000000000
8.0;-0.8;1.0000000000;0.0000000000
10.0;-0.8;1.0000000000;0.0000000000
12.0;-0.8;1.0000000000;0.0000000000
14.0;-0.8;1.0000000000;0.0000000000
16.0;-0.8;1.0000000000;0.0000000000
18.0;-0.8;1.0000000000;0.0000000000
