0.0;-1.0;0.1374 
0.1;-1.0;0.1724 
0.2;-1.0;0.209 
0.30000000000000004;-1.0;0.2585 
0.4;-1.0;0.2987 
0.5;-1.0;0.3466 
0.6000000000000001;-1.0;0.3869 
0.7000000000000001;-1.0;0.4346 
0.8;-1.0;0.4672 
0.9;-1.0;0.5061 
1.0;-1.0;0.5596 
1.1;-1.0;0.5798 
1.2000000000000002;-1.0;0.6231 
1.3;-1.0;0.6481 
1.4000000000000001;-1.0;0.6905 
1.5;-1.0;0.7131 
1.6;-1.0;0.7335 
1.7000000000000002;-1.0;0.752 
1.8;-1.0;0.778 
1.9000000000000001;-1.0;0.795 
2.0;-1.0;0.8138 
2.1;-1.0;0.8263 
2.2;-1.0;0.8409 
2.3000000000000003;-1.0;0.8553 
2.4000000000000004;-1.0;0.8719 
2.5;-1.0;0.8807 
2.6;-1.0;0.8958 
2.7;-1.0;0.9081 
2.8000000000000003;-1.0;0.9091 
2.9000000000000004;-1.0;0.9185 
3.0;-1.0;0.9295 
3.1;-1.0;0.9331 
3.2;-1.0;0.9369 
3.3000000000000003;-1.0;0.9471 
3.4000000000000004;-1.0;0.9531 
3.5;-1.0;0.9553 
3.6;-1.0;0.9589 
3.7;-1.0;0.9641 
3.8000000000000003;-1.0;0.9678 
3.9000000000000004;-1.0;0.97 
4.0;-1.0;0.975 
4.1000000000000005;-1.0;0.9762 
4.2;-1.0;0.9782 
4.3;-1.0;0.9814 
4.4;-1.0;0.9827 
4.5;-1.0;0.9844 
4.6000000000000005;-1.0;0.9844 
4.7;-1.0;0.988 
4.800000000000001;-1.0;0.9887 
4.9;-1.0;0.9914 
5.0;-1.0;0.9912 
5.1000000000000005;-1.0;0.9932 
5.2;-1.0;0.9941 
5.300000000000001;-1.0;0.9958 
5.4;-1.0;0.9954 
5.5;-1.0;0.9945 
5.6000000000000005;-1.0;0.9951 
5.7;-1.0;0.9964 
5.800000000000001;-1.0;0.9963 
5.9;-1.0;0.9963 
0.0;-0.999;0.1335 
0.1;-0.999;0.1806 
0.2;-0.999;0.2195 
0.30000000000000004;-0.999;0.2731 
